Feature,Model,Spearman Correlation,P-Value
Pos31_G,15,-0.4620497900854342,4.925036963935949e-54
,16,-0.7139562379680632,1.1853608894255414e-156
,24,-0.7050481200446075,3.944805245486083e-151
,55,-0.7082079807419843,4.5828800110022565e-153
,73,-0.7139562379680632,1.1853608894255414e-156
,84,-0.7139562379680632,1.1853608894255414e-156
,94,-0.4636465282037894,1.9198682593844427e-54
,96,-0.7138974107742291,1.2912554389389545e-156
,97,-0.7139562379680632,1.1853608894255414e-156
,98,-0.7126704435885456,7.655191150556424e-156
Pos31_T,15,-0.6348915225632294,6.0040493031671134e-114
,16,0.10466597152015042,0.0009170960651438665
,24,-0.5330018367597938,1.772211862559807e-74
,55,-0.42813327141707236,7.735581024562184e-46
,73,-0.684144331872733,5.9531867789397875e-139
,84,-0.49534189618630226,4.979366312191177e-63
,94,-0.712890144253097,5.569962400504754e-156
,96,-0.5582735402568092,5.190669626405624e-83
,97,-0.7948355937456458,9.975963411936413e-219
,98,-0.6979507257072071,7.070043629926015e-147
Pos32_A,15,0.7660115155512025,9.897948458717592e-194
,16,0.7662464271587746,6.405604433139331e-194
,24,0.7662464271587746,6.405604433139331e-194
,55,0.7662464271587746,6.405604433139331e-194
,73,0.7662464271587746,6.405604433139331e-194
,84,0.7662464271587746,6.405604433139331e-194
,94,0.7661524625157458,7.623964041879657e-194
,96,0.7662464271587746,6.405604433139331e-194
,97,0.7662464271587746,6.405604433139331e-194
,98,0.7662464271587746,6.405604433139331e-194
Pos32_C,15,-0.4987684338329085,5.173305218985061e-64
,16,-0.1424706224802371,6.103504978238314e-06
,24,-0.233069127143669,8.38692296169497e-14
,55,-0.5923021494190711,9.965759635397083e-96
,73,-0.6296403738350046,1.511839488111278e-111
,84,-0.2995002256341898,3.5856096972988473e-22
,94,-0.6655820733959636,5.760475685713372e-129
,96,-0.3696358780813195,9.860484610358358e-34
,97,-0.7087656323845147,2.0747752259987516e-153
,98,-0.5465178764790407,5.960610188748674e-79
Pos32_G,15,-0.738380410569666,6.072238201409023e-173
,16,-0.7386728271958741,3.778060964333108e-173
,24,-0.7386728271958741,3.778060964333108e-173
,55,-0.7386403364596288,3.9827258181197124e-173
,73,-0.7386728271958741,3.778060964333108e-173
,84,-0.7386728271958741,3.778060964333108e-173
,94,-0.7382748156768687,7.206069751557371e-173
,96,-0.7386728271958741,3.778060964333108e-173
,97,-0.7386728271958741,3.778060964333108e-173
,98,-0.7386728271958741,3.778060964333108e-173
Pos32_T,15,-0.1489301479807189,2.2441262140058605e-06
,16,0.09655799737659959,0.002237448788697672
,24,0.4269460356975289,1.4417776865532195e-45
,55,0.3402131562972323,1.619737345222841e-28
,73,0.7130161900874031,4.6404598910815133e-156
,84,0.7242393485662632,2.6902046577055504e-163
,94,-0.024768617570300525,0.4339837292148482
,96,0.3981386344531751,2.501846403915276e-39
,97,-0.3222405689476947,1.35223719348005e-25
,98,0.39281054676009686,3.0665567589666326e-38
Pos33_A,15,0.7463853769152194,1.0960551342370601e-178
,16,0.7444762577540788,2.686157131749156e-177
,24,0.7479896787313041,7.288999220944096e-180
,55,0.7479896787313041,7.288999220944096e-180
,73,0.7479896787313041,7.288999220944096e-180
,84,0.7479896787313041,7.288999220944096e-180
,94,0.7479896787313041,7.288999220944096e-180
,96,0.7479896787313041,7.288999220944096e-180
,97,0.7372729425998588,3.641913511630842e-172
,98,0.7479896787313041,7.288999220944096e-180
Pos33_C,15,-0.13920830734318523,9.953721218747507e-06
,16,0.02633477356522191,0.405475913212482
,24,0.13413766133907734,2.08352804281567e-05
,55,-0.5587764471595817,3.450604167382028e-83
,73,0.02593738751474323,0.4126014725494116
,84,0.029124423639582217,0.35755269178249927
,94,-0.30704033190234953,2.834460593094679e-23
,96,0.09001986201493466,0.004387020520135485
,97,-0.6943248289778583,9.427588838772461e-145
,98,-0.13024327804438632,3.610140687682282e-05
Pos33_G,15,-0.7343878670876441,3.712309988676488e-170
,16,-0.7342653159208378,4.5120041734738545e-170
,24,-0.7343878670876441,3.712309988676488e-170
,55,-0.7343878670876441,3.712309988676488e-170
,73,-0.7343878670876441,3.712309988676488e-170
,84,-0.7343878670876441,3.712309988676488e-170
,94,-0.7343878670876441,3.712309988676488e-170
,96,-0.7343878670876441,3.712309988676488e-170
,97,-0.7343878670876441,3.712309988676488e-170
,98,-0.7343878670876441,3.712309988676488e-170
Pos33_T,15,-0.5263322552735707,2.41103687849697e-72
,16,0.03513555939171881,0.26698306980774467
,24,0.567699255804045,2.1905748006026577e-86
,55,-0.09012349763257023,0.004341824323478195
,73,0.687160157735889,1.2062301269645551e-140
,84,0.6140372289749173,1.1178396491275499e-104
,94,-0.0185761544945455,0.557374643846692
,96,0.09716636536714346,0.002097214878449729
,97,-0.19951640743378263,1.946851452487736e-10
,98,0.32874594022789816,1.2473876824877062e-26
Pos34_A,15,0.7111836230902306,6.5336803124221855e-155
,16,0.7064247321505331,5.705057005118622e-152
,24,0.7392515300205209,1.474386561084478e-173
,55,0.7538624393270174,2.993511978965875e-184
,73,0.7539579354662755,2.5341326524417713e-184
,84,0.7538624393270174,2.993511978965875e-184
,94,0.7539022293850416,2.792791540567133e-184
,96,0.7539579354662755,2.5341326524417713e-184
,97,0.7339833263381131,7.065498703452537e-170
,98,0.7539579354662755,2.5341326524417713e-184
Pos34_C,15,0.31915590973321734,4.102707285639595e-25
,16,0.24165184001564335,9.390810126386123e-15
,24,0.574043596989437,1.0162815014411333e-88
,55,-0.4586266767013988,3.6496574424150146e-53
,73,0.31058958298806094,8.364389361910366e-24
,84,0.36064152509555086,4.435247270862208e-32
,94,-0.12141584163624662,0.0001186244001363524
,96,0.40219361050052377,3.6017066048561958e-40
,97,0.5036268955682921,1.9957380369971136e-65
,98,0.6159446501182669,1.6956905652977848e-105
Pos34_G,15,-0.7252216623903016,6.015537847918396e-164
,16,-0.7329463349326323,3.6581802683155265e-169
,24,-0.6900179496684709,2.8683563175610736e-142
,55,-0.7380555032072125,1.0280205094666179e-172
,73,-0.7024375335982539,1.4970348192849566e-149
,84,-0.7234752853171144,8.586480530877503e-163
,94,-0.47942112001020987,1.3264984397655569e-58
,96,-0.5879645471218442,5.05842477240579e-94
,97,-0.726513169156054,8.311617476805407e-165
,98,-0.7334255732922511,1.7125988690065994e-169
Pos34_T,15,-0.7193919732425889,3.971127828746168e-160
,16,-0.19987233173407348,1.8051274343999016e-10
,24,-0.7236215872343836,6.877581830490017e-163
,55,-0.7735387225448189,6.713859285549066e-200
,73,-0.7780682546196682,9.970713899527536e-204
,84,-0.7114402989380147,4.516729608347726e-155
,94,-0.6828096573171936,3.292998243598173e-138
,96,-0.7633491979282226,1.3241544919122038e-191
,97,-0.7801599909937922,1.5853398496403938e-205
,98,-0.7768993431164815,9.892149995650755e-203
Pos35_A,15,0.734665124286305,2.386653170364709e-170
,16,0.716736259299248,2.027145511232149e-158
,24,0.7288880455682533,2.1187363111913506e-166
,55,0.752904756266471,1.584618403640241e-183
,73,0.7529764717264192,1.3990811964731886e-183
,84,0.7529764717264192,1.3990811964731886e-183
,94,0.752952566573103,1.458385196060887e-183
,96,0.7529764717264192,1.3990811964731886e-183
,97,0.7528250724220842,1.8196745741148235e-183
,98,0.7524107164312721,3.7323538563595386e-183
Pos35_C,15,-0.30806076364980745,1.9990531426216017e-23
,16,-0.11691026630939817,0.00021129435854160526
,24,-0.018588209524665923,0.5571188609700564
,55,-0.6468310833208931,1.3867760134978695e-119
,73,-0.7116284073930302,3.4451594829574776e-155
,84,-0.12179258702833899,0.00011293116867745602
,94,-0.6801949487939847,9.149166657347001e-137
,96,-0.5942516260890711,1.6730863416122308e-96
,97,-0.3415694096384523,9.572139460603212e-29
,98,-0.55795997685701,6.693209540847478e-83
Pos35_G,15,-0.31017613828556245,9.650518626322456e-24
,16,-0.6410170541084227,8.280277255832206e-117
,24,0.09161768099250946,0.0037354120275209382
,55,0.37634091352969956,5.334024640479823e-35
,73,0.3772184530416937,3.6227589571672165e-35
,84,0.4465781536935763,3.518394782236053e-50
,94,0.49560108915002293,4.199295944571256e-63
,96,0.29695340699803985,8.308640478783762e-22
,97,0.27389882525574843,1.1465230096722166e-18
,98,0.2118917129422241,1.2946850423555001e-11
Pos35_T,15,-0.7599534347511699,6.218733757798148e-189
,16,-0.5215099306467531,7.862503600744377e-71
,24,-0.787205644681243,9.842207327063576e-212
,55,-0.7830839098274076,4.492572554234748e-208
,73,-0.7875332502241541,4.99733052865853e-212
,84,-0.7857123729042528,2.1292506296547818e-210
,94,-0.7873351631516963,7.529777943054957e-212
,96,-0.7871066011450142,1.207760369010232e-211
,97,-0.7875332502241541,4.99733052865853e-212
,98,-0.7875332502241541,4.99733052865853e-212
Pos36_A,15,0.6915347607741509,3.8732102197509124e-143
,16,0.6999877352839539,4.380650741994486e-148
,24,0.6050518962150155,6.79597074411761e-101
,55,0.7586999296106959,5.871168827440887e-188
,73,0.7173760336441566,7.892754125635476e-159
,84,0.758786910639328,5.0264405808715877e-188
,94,0.7494562184769638,6.008250101301448e-181
,96,0.743122418119291,2.551798945288289e-176
,97,0.7358713632778604,3.4695915072354424e-171
,98,0.7571896226589911,8.621636764123544e-187
Pos36_C,15,-0.5278411496214466,8.010283424836778e-73
,16,-0.41017868243190536,7.31951361514265e-42
,24,-0.6711962096043115,6.562250304599418e-132
,55,-0.706297824129813,6.821523841986892e-152
,73,-0.7131392431005691,3.882496034606309e-156
,84,-0.6919606616136159,2.2026138061590526e-143
,94,-0.6205895874356435,1.626048330879225e-107
,96,-0.7054695651745156,2.1850049922371135e-151
,97,-0.7237906532656929,5.32086756169182e-163
,98,-0.6832059644561229,1.9835091877298036e-138
Pos36_G,15,0.02270777940403786,0.4732029485077941
,16,-0.726816496574849,5.212945710813606e-165
,24,-0.05282790141747529,0.0949903208862876
,55,0.5882559564727685,3.8926371678833783e-94
,73,0.018455057540948547,0.5599472337831267
,84,0.40010692410220744,9.797869864528434e-40
,94,0.3178291232538454,6.586808795889009e-25
,96,-0.3855136252511937,8.814125013741394e-37
,97,-0.0034947320375855874,0.9121117835042789
,98,-0.20562269255848897,5.2208728811577093e-11
Pos36_T,15,-0.7045995918985549,7.38901094869411e-151
,16,-0.5128341297379444,3.61157488615408e-68
,24,-0.7412578590988783,5.537828542190728e-175
,55,-0.7622267970874729,1.023290423651774e-190
,73,-0.44162629154027816,5.476291653312971e-49
,84,-0.7237037500360062,6.071304504032643e-163
,94,-0.5314111138246506,5.777555880092465e-74
,96,-0.7296993713295554,5.994673221973061e-167
,97,-0.7494644640977917,5.924235655529913e-181
,98,-0.7450188918788214,1.0852049231618334e-177
Pos37_A,15,0.5270002635001976,1.4812840640213854e-72
,16,0.6364563182282387,1.1321659067724336e-114
,24,0.5114882557441918,9.2008164438028e-68
,55,0.7111123555562666,7.238427968122407e-155
,73,0.6702243351122513,2.1440125950187579e-131
,84,0.7143283571642678,6.895436974885388e-157
,94,0.6324483162242371,7.968241784202324e-113
,96,0.7263683631842724,1.038268870309029e-164
,97,0.6680483340242506,2.987990011290412e-130
,98,0.7422963711482783,1.000866173281017e-175
Pos37_C,15,-0.4248421759387734,4.319480528895398e-45
,16,-0.35420748639494276,6.271363201152378e-31
,24,-0.6592078624721431,1.0604049763711705e-125
,55,-0.7036469055626328,2.7913095032394577e-150
,73,-0.7037535920926745,2.4059289914446587e-150
,84,-0.7184024733330298,1.72822687562812e-159
,94,-0.5464976468110571,6.055348797500192e-79
,96,-0.6625561781842244,2.0913048947092363e-127
,97,-0.6759658543448633,1.840527537892037e-134
,98,-0.559915529627853,1.3649700131054824e-83
Pos37_G,15,-0.03603950643126036,0.25486429246328707
,16,-0.7448607655611378,1.4135715454739008e-177
,24,-0.6969450154751913,2.767073443927231e-146
,55,0.36306510484941507,1.6094455204247688e-32
,73,-0.695189151713427,2.9562649403741916e-145
,84,-0.7418725753977681,2.0137104912616883e-175
,94,-0.3337470126805051,1.918899348206012e-27
,96,-0.7201498021616279,1.2820150500975947e-160
,97,-0.7207297204682658,5.383257571655303e-161
,98,-0.7425008202299591,7.139833304176925e-176
Pos37_T,15,0.11045842226739279,0.000466400390046555
,16,0.13353684944627575,2.270191570870828e-05
,24,0.20900828280147724,2.4721255004000666e-11
,55,-0.6934219810461033,3.152083216867981e-144
,73,0.738739054360972,3.392790447284393e-173
,84,0.1464756981072128,3.2987547651131206e-06
,94,0.734540149146485,2.912720859523718e-170
,96,0.4262627488991827,2.060798455465218e-45
,97,-0.38624873735520293,6.308178469781443e-37
,98,-0.23792629852865568,2.4550194915523183e-14
Pos38_A,15,0.5505362752682065,2.5444819177922814e-80
,16,0.7001923500962626,3.308578541324432e-148
,24,0.7059203529602647,1.1601390153376137e-151
,55,0.6998883499442625,5.0200602323960505e-148
,73,0.7500003750002813,2.369405424811835e-181
,84,0.7350323675162757,1.3282919756036123e-170
,94,0.730808365404274,1.0593671361555476e-167
,96,0.7384003692002769,5.8788423823871175e-173
,97,0.7289763644882733,1.8470800469236098e-166
,98,0.7134563567282675,2.450922638251377e-156
Pos38_C,15,0.6427145993836332,1.2994190346666168e-117
,16,0.46670939331906713,3.1072012235510483e-55
,24,0.4009369920412323,6.585869584838414e-40
,55,0.09973386711030985,0.0015896824007781538
,73,0.7306286037857356,1.4038248277337872e-167
,84,0.4863782892191985,1.6500297321888314e-60
,94,0.6428756878021438,1.0893322486088485e-117
,96,0.7295734746444918,7.294238781725524e-167
,97,0.7439989425221066,5.950375699161717e-177
,98,0.7340436782581582,6.4191578834065875e-170
Pos38_G,15,-0.7202407643122116,1.1190422638574547e-160
,16,-0.731057137127219,7.172639465088398e-168
,24,-0.7310325171587478,7.455024958929089e-168
,55,-0.7072824542402111,1.7004049455029882e-152
,73,-0.7311145837203185,6.554529697839269e-168
,84,-0.7311145837203185,6.554529697839269e-168
,94,-0.7295471123943197,7.600067384519694e-167
,96,-0.7311145837203185,6.554529697839269e-168
,97,-0.7311145837203185,6.554529697839269e-168
,98,-0.7311145837203185,6.554529697839269e-168
Pos38_T,15,0.27476002816018147,8.857720598809762e-19
,16,0.6356326040941295,2.7279109842001104e-114
,24,-0.16435992402076768,1.7265565247783285e-07
,55,0.0722406090651658,0.02233765046831651
,73,0.7595469624238731,1.289815348430663e-188
,84,0.16749355143083836,9.94829234884871e-08
,94,-0.2288286705639343,2.3970973976008684e-13
,96,0.4298862485842768,3.070841017593442e-46
,97,-0.16449211177752004,1.6872189644626872e-07
,98,0.12974228325244325,3.870377873237714e-05
Pos39_A,15,0.7523590877897643,4.0814375695257755e-183
,16,0.7549262016758567,4.659600091463278e-185
,24,0.7541155341328801,1.9246579530406824e-184
,55,0.7549341493968662,4.5951261925175165e-185
,73,0.7549341493968662,4.5951261925175165e-185
,84,0.7549341493968662,4.5951261925175165e-185
,94,0.7549341493968662,4.5951261925175165e-185
,96,0.7549341493968662,4.5951261925175165e-185
,97,0.7549341493968662,4.5951261925175165e-185
,98,0.7549341493968662,4.5951261925175165e-185
Pos39_C,15,0.06596837860414113,0.036999782066603815
,16,-0.2570707665151955,1.4776060092965115e-16
,24,0.005681817500904602,0.857583140618995
,55,0.22847891861929248,2.611564650444306e-13
,73,-0.007915555617772027,0.802585265642208
,84,-0.26702105449033225,8.710181374339039e-18
,94,0.08881748886867959,0.004943398951991213
,96,0.6332810015000383,3.309703779507726e-113
,97,0.576527807963483,1.2003765249360166e-89
,98,0.009312657276321837,0.7686584671132669
Pos39_G,15,-0.7039126679244184,1.927605810789913e-150
,16,-0.7288295662779888,2.3201791689102915e-166
,24,-0.7288871871199033,2.1215633904043872e-166
,55,-0.7253146949212083,5.2181830600142895e-164
,73,-0.7289036502175931,2.0679962146265048e-166
,84,-0.7289036502175931,2.0679962146265048e-166
,94,-0.7288542609245237,2.2328837001202357e-166
,96,-0.7289036502175931,2.0679962146265048e-166
,97,-0.7289036502175931,2.0679962146265048e-166
,98,-0.7289036502175931,2.0679962146265048e-166
Pos39_T,15,-0.6907953249824017,1.0295560386075298e-142
,16,-0.22681663376309616,3.916869483718068e-13
,24,-0.5751823091939693,3.826156911153866e-89
,55,-0.31720541425483667,8.221873821378314e-25
,73,-0.3023963470806498,1.3648418251064695e-22
,84,-0.5246873423143241,7.964467357868233e-72
,94,-0.6775283846358774,2.6203065416886392e-135
,96,-0.2038164708258974,7.739059805247679e-11
,97,-0.47416912729154825,3.4052659206855316e-57
,98,-0.23650336006750936,3.528557869868389e-14
Pos40_A,15,0.7689607215590346,4.042619448288288e-196
,16,0.7689607215590346,4.042619448288288e-196
,24,0.7689607215590346,4.042619448288288e-196
,55,0.7689607215590346,4.042619448288288e-196
,73,0.7689607215590346,4.042619448288288e-196
,84,0.7689607215590346,4.042619448288288e-196
,94,0.7689607215590346,4.042619448288288e-196
,96,0.7689607215590346,4.042619448288288e-196
,97,0.7689607215590346,4.042619448288288e-196
,98,0.7689607215590346,4.042619448288288e-196
Pos40_C,15,-0.6324353753315681,8.077619024255856e-113
,16,-0.5722956983098649,4.518587818123023e-88
,24,-0.174162237148741,2.972986267861243e-08
,55,-0.5736494333019122,1.423904074309103e-88
,73,-0.6903583113037939,1.8322212175687603e-142
,84,-0.7091498451621511,1.2005215874467858e-153
,94,-0.6068667056692739,1.1960523261014249e-101
,96,-0.5614827400608867,3.7879778285462605e-84
,97,-0.6711014310419204,7.366855283915542e-132
,98,-0.3798030432844329,1.1512937353122101e-35
Pos40_G,15,-0.7127259967905416,7.063950079076126e-156
,16,-0.7151423015236278,2.1017990902209077e-157
,24,-0.7149996724247998,2.5890284413624712e-157
,55,-0.715133911576638,2.1277419553719003e-157
,73,-0.7151423015236278,2.1017990902209077e-157
,84,-0.7101418931176579,2.9112273374497932e-154
,94,-0.6426699394250206,1.3645028990916663e-117
,96,-0.7151087417356683,2.2075018236501086e-157
,97,-0.709621716404285,6.12389391686404e-154
,98,-0.7056532714780704,1.688380451405018e-151
Pos40_T,15,-0.712944083694602,5.151408762612785e-156
,16,-0.286366333914021,2.4990153754819568e-20
,24,-0.5631648021275338,9.496725332357511e-85
,55,-0.7924909181030176,1.5120189100184086e-216
,73,-0.7929676089208365,5.476646361854186e-217
,84,-0.7922714889964025,2.4109433281302865e-216
,94,-0.5654877240492864,1.3871732420191814e-85
,96,-0.25564625898791354,2.194409202262794e-16
,97,-0.7767525545940759,1.318281282447758e-202
,98,-0.7915526695092153,1.1072886124046026e-215
Pos41_A,15,0.7411713960129444,6.383148339308748e-175
,16,0.7057083043683934,1.562812677486948e-151
,24,0.7479896787313041,7.288999220944096e-180
,55,0.7473559795139506,2.1316342939068006e-179
,73,0.7381232225623835,9.212395037019869e-173
,84,0.7479896787313041,7.288999220944096e-180
,94,0.7479896787313041,7.288999220944096e-180
,96,0.7479896787313041,7.288999220944096e-180
,97,0.7479575926949824,7.696595501113862e-180
,98,0.7466500867148734,7.017994741043026e-179
Pos41_C,15,0.5460545640484352,8.551076327961888e-79
,16,0.4983137178650961,6.997037310875097e-64
,24,0.708815731353917,1.9320188620197602e-153
,55,-0.05323220305696052,0.09248401160001776
,73,0.7244118474821659,2.0689843295622715e-163
,84,0.5983094215381448,3.919807565753001e-98
,94,0.6554924198118737,7.798069527322968e-124
,96,0.7161209753396395,5.009435437803289e-158
,97,0.7140503279513961,1.0336980103727426e-156
,98,0.7244118474821659,2.0689843295622715e-163
Pos41_G,15,-0.669150409984727,7.890768818936049e-131
,16,-0.7244118474821659,2.0689843295622715e-163
,24,-0.7201380312728317,1.3047649801944596e-160
,55,-0.7244118474821659,2.0689843295622715e-163
,73,-0.6839762452845496,7.387907370916888e-139
,84,-0.6480049588559856,3.750804285665229e-120
,94,-0.45152536948034894,2.1652620974244888e-51
,96,-0.6941721130242599,1.1566579088287268e-144
,97,-0.3767004554587866,4.5528011550069983e-35
,98,-0.5600190100347485,1.2544566449148559e-83
Pos41_T,15,-0.7917754925264949,6.9072987014521e-216
,16,-0.6584068818961368,2.692202208085849e-125
,24,-0.7587035846022293,5.832977088842692e-188
,55,-0.7937257901823715,1.083009160791154e-217
,73,-0.7937257901823715,1.083009160791154e-217
,84,-0.7937257901823715,1.083009160791154e-217
,94,-0.7920249492034094,4.069673881106717e-216
,96,-0.7937257901823715,1.083009160791154e-217
,97,-0.7933780626933392,2.279414687934537e-217
,98,-0.7937257901823715,1.083009160791154e-217
Pos42_A,15,0.7430684818783359,2.7904247067967878e-176
,16,0.7633491839987198,1.324188189416552e-191
,24,0.7662464271587746,6.405604433139331e-194
,55,0.6518131527235274,5.181129425297819e-122
,73,0.5065124930533175,2.815966361184236e-66
,84,0.6616716098546329,5.929321874959282e-127
,94,0.7582907540490024,1.2181585707171453e-187
,96,0.3667557473218072,3.3803275589944096e-33
,97,0.6924137088988905,1.2070117897139977e-143
,98,0.7662464271587746,6.405604433139331e-194
Pos42_C,15,0.5251988781273771,5.496395595776745e-72
,16,-0.1002397196928786,0.0015041035371696678
,24,0.6255110161294979,1.0849530368577965e-109
,55,0.6911475637062211,6.464828262311857e-143
,73,0.704242497977434,1.2167926239475198e-150
,84,0.704242497977434,1.2167926239475198e-150
,94,0.6568979633351896,1.5452858353502142e-124
,96,0.7041487801654733,1.3868080449619716e-150
,97,0.6997014439978918,6.48514009963156e-148
,98,0.704242497977434,1.2167926239475198e-150
Pos42_G,15,0.4542976582084973,4.448598983061661e-52
,16,-0.6945828981109419,6.67123994626101e-145
,24,-0.4770168055280544,5.901769345159742e-58
,55,-0.436671433795398,8.161752631498286e-48
,73,0.7230691511140476,1.5886882800482255e-162
,84,0.7265781506285447,7.521514592307606e-165
,94,0.3899416323905314,1.1600726895860032e-37
,96,-0.37982889073416803,1.1381109663824478e-35
,97,0.23569186206575893,4.334947774635724e-14
,98,-0.09790677233331466,0.0019374206122898942
Pos42_T,15,-0.774406450862257,1.2604339645389297e-200
,16,-0.38441952298945475,1.4478213202458085e-36
,24,-0.6447331114841655,1.4148536382427915e-118
,55,-0.4873877362558314,8.657438950792581e-61
,73,-0.7627191212449749,4.179002617123091e-191
,84,-0.5916758580541663,1.7634514636300407e-95
,94,-0.4978779395301746,9.341421000528264e-64
,96,-0.665099607087755,1.0242721471150848e-128
,97,-0.4320513384421601,9.736992148353548e-47
,98,-0.7223391288312268,4.788168525866076e-162
